GeneID	Reads
FBgn0061356	0
FBgn0061355	0
FBgn0061354	0
FBgn0037714	15
FBgn0037715	376
FBgn0037716	642
FBgn0037717	18
FBgn0037710	949
FBgn0037711	429
FBgn0037712	182
FBgn0037713	97
FBgn0051706	13
FBgn0037718	3341
FBgn0037719	479
FBgn0003923	0
FBgn0250754	4914
FBgn0040398	1268
FBgn0040392	34
FBgn0040393	0
FBgn0040390	0
FBgn0040391	45
FBgn0040396	496
FBgn0040397	20
FBgn0040394	1715
FBgn0040395	1710
FBgn0004034	8
FBgn0036007	619
FBgn0050410	3127
FBgn0082179	0
FBgn0050412	0
FBgn0050413	0
FBgn0051704	0
FBgn0050147	533
FBgn0050416	0
FBgn0003464	3259
FBgn0082170	0
FBgn0082171	0
FBgn0082172	0
FBgn0082173	0
FBgn0082174	0
FBgn0033387	263
FBgn0033383	1634
FBgn0033382	455
FBgn0033381	396
FBgn0033380	624
FBgn0035789	0
FBgn0027259	397
FBgn0033389	56
FBgn0033388	289
FBgn0003463	68
FBgn0030369	0
FBgn0053824	0
FBgn0028888	4
FBgn0053826	0
FBgn0053827	0
FBgn0053820	0
FBgn0053821	0
FBgn0035439	234
FBgn0035438	4256
FBgn0035437	2022
FBgn0035436	3
FBgn0035435	69
FBgn0035434	7
FBgn0053828	0
FBgn0053829	0
FBgn0035431	0
FBgn0035430	0
FBgn0020611	2802
FBgn0033658	0
FBgn0036449	405
FBgn0036448	1241
FBgn0020615	4107
FBgn0011993	0
FBgn0020617	0
FBgn0020616	1937
FBgn0036443	2
FBgn0036442	2
FBgn0033121	528
FBgn0033652	3
FBgn0036447	8
FBgn0033654	15
FBgn0011998	0
FBgn0011999	0
FBgn0028426	770
FBgn0028427	2606
FBgn0028424	1125
FBgn0028425	958
FBgn0028422	0
FBgn0013591	6359
FBgn0028420	1057
FBgn0028421	640
FBgn0033067	0
FBgn0028428	82
FBgn0028429	2783
FBgn0053510	0
FBgn0032388	2215
FBgn0032389	245
FBgn0032838	0
FBgn0053511	0
FBgn0032836	0
FBgn0032385	0
FBgn0032834	0
FBgn0032387	66
FBgn0032381	0
FBgn0032382	148
FBgn0032831	5
FBgn0035381	0
FBgn0035380	0
FBgn0035383	1195
FBgn0035382	0
FBgn0035385	6
FBgn0035384	0
FBgn0035388	1292
FBgn0044328	0
FBgn0031372	0
FBgn0013732	558
FBgn0013733	5814
FBgn0013706	0
FBgn0010287	637
FBgn0041156	1964
FBgn0036009	0
FBgn0085350	0
FBgn0016013	0
FBgn0052159	0
FBgn0002069	4676
FBgn0052155	74
FBgn0052154	8
FBgn0052153	0
FBgn0052152	8
FBgn0037063	2565
FBgn0025674	2856
FBgn0025676	457
FBgn0025678	9514
FBgn0025679	0
FBgn0058413	0
FBgn0039249	286
FBgn0039240	1182
FBgn0039241	706
FBgn0032522	2
FBgn0032523	0
FBgn0032524	468
FBgn0051279	7
FBgn0039246	0
FBgn0032527	0
FBgn0029775	0
FBgn0029771	3496
FBgn0029770	9
FBgn0040859	0
FBgn0029778	1965
FBgn0031115	1470
FBgn0260006	4
FBgn0260004	2
FBgn0260005	61
FBgn0260002	2
FBgn0260003	1309
FBgn0260000	0
FBgn0032123	64
FBgn0259895	703
FBgn0259896	0
FBgn0053818	0
FBgn0037926	1736
FBgn0037924	662
FBgn0037923	13
FBgn0038067	12
FBgn0037921	205
FBgn0037920	175
FBgn0038873	14
FBgn0000520	265
FBgn0000524	539
FBgn0000527	23
FBgn0000529	0
FBgn0016940	1277
FBgn0052212	0
FBgn0035924	0
FBgn0031962	2560
FBgn0003339	0
FBgn0039659	0
FBgn0003334	1361
FBgn0039655	138
FBgn0039654	633
FBgn0259099	0
FBgn0003330	667
FBgn0039651	12
FBgn0039650	75
FBgn0053384	0
FBgn0027889	1111
FBgn0085658	0
FBgn0038058	503
FBgn0011606	1753
FBgn0011604	6095
FBgn0027885	6277
FBgn0011603	0
FBgn0029959	671
FBgn0029958	675
FBgn0053387	0
FBgn0029951	0
FBgn0029950	0
FBgn0029952	0
FBgn0029955	766
FBgn0029957	925
FBgn0040890	493
FBgn0040892	0
FBtr0081529	5
FBgn0051824	0
FBgn0040899	782
FBgn0040898	0
FBgn0053386	0
FBgn0027081	5326
FBgn0027080	1427
FBgn0027083	583
FBgn0027082	288
FBgn0085639	0
FBgn0027084	5157
FBgn0027087	8811
FBgn0027086	5151
FBgn0027088	1617
FBgn0053381	0
FBgn0034368	1991
FBgn0040098	0
FBgn0050275	5
FBgn0034360	133
FBgn0034361	383
FBgn0034362	629
FBgn0034363	0
FBgn0064912	2
FBgn0034365	158
FBgn0040097	0
FBgn0015296	1831
FBgn0053366	0
FBgn0053497	0
FBgn0037541	1695
FBgn0030260	0
FBgn0030263	3535
FBgn0030262	9
FBgn0037544	122
FBgn0037547	4
FBgn0030266	1157
FBgn0030269	499
FBgn0037548	178
FBgn0050273	43
FBgn0053490	174
FBgn0036146	45
FBgn0036147	1322
FBgn0036144	1448
FBgn0033465	1544
FBgn0036142	244
FBgn0036143	32
FBgn0033460	2748
FBgn0036141	3053
FBgn0036638	0
FBgn0036639	0
FBgn0025390	14
FBgn0033468	1328
FBgn0033469	9
FBgn0040279	0
FBgn0015075	2359
FBgn0010551	4132
FBgn0040273	5159
FBgn0026428	441
FBgn0038291	297
FBgn0038292	67
FBgn0038293	9438
FBgn0038294	2570
FBgn0038295	0
FBgn0038296	390
FBgn0038297	1146
FBgn0038299	11
FBgn0023143	14162
FBgn0026427	1619
FBgn0050316	0
FBgn0058172	0
FBgn0058174	0
FBgn0058178	20
FBgn0034885	4
FBgn0036260	0
FBgn0051958	0
FBgn0051959	0
FBgn0021818	1928
FBgn0051957	75
FBgn0051954	0
FBgn0051955	360
FBgn0051404	2
FBgn0051953	0
FBgn0051406	0
FBgn0051407	2
FBtr0070818	0
FBgn0030844	0
FBgn0030847	18
FBgn0030846	0
FBgn0030841	41
FBgn0030840	0
FBgn0030843	0
FBgn0030842	387
FBgn0029006	6252
FBgn0085268	0
FBgn0032514	4766
FBgn0085261	104
FBgn0085260	31
FBgn0085263	6
FBgn0085262	0
FBgn0085265	0
FBgn0085264	43
FBgn0085267	0
FBgn0085266	0
FBgn0051130	0
FBgn0041621	13
FBgn0032516	564
FBgn0058313	0
FBgn0058311	0
FBgn0051647	0
FBgn0029766	3402
FBgn0083141	0
FBgn0032734	0
FBgn0032731	7008
FBgn0032730	361
FBgn0032733	39
FBgn0032732	444
FBgn0085683	0
FBgn0032512	1411
FBgn0023550	0
FBgn0086040	0
FBgn0086041	0
FBgn0086042	2
FBgn0086043	0
FBgn0086044	0
FBgn0053385	0
FBgn0086046	0
FBgn0086047	0
FBgn0086048	3
FBgn0086049	0
FBgn0086519	8
FBgn0003920	3
FBgn0003922	2
FBgn0005558	3
FBgn0030563	0
FBgn0003926	3
FBtr0072914	33
FBgn0026869	1261
FBgn0053143	107
FBgn0053140	0
FBgn0001276	194
FBgn0053145	647
FBgn0053144	542
FBgn0036975	483
FBgn0052816	6
FBgn0052817	55
FBgn0052815	27
FBgn0052813	60
FBgn0031652	104
FBgn0052819	0
FBgn0042650	94
FBgn0042127	0
FBgn0042126	9
FBgn0042125	0
FBgn0042129	0
FBgn0053367	0
FBgn0053494	35
FBgn0053365	0
FBgn0053496	0
FBgn0053491	0
FBgn0053362	0
FBgn0053493	26
FBgn0053360	0
FBgn0053499	0
FBgn0053498	0
FBgn0053369	0
FBgn0053368	0
FBgn0031782	971
FBgn0033020	97
FBgn0000986	4140
FBgn0028360	1122
FBgn0028369	0
FBgn0043853	13
FBgn0038908	262
FBgn0038909	55
FBgn0038458	0
FBgn0035179	0
FBgn0035176	0
FBgn0038901	0
FBgn0038454	431
FBgn0038455	62
FBgn0038452	0
FBgn0035173	250
FBgn0035170	0
FBgn0035171	0
FBgn0020391	87
FBgn0020392	649
FBgn0087021	548
FBgn0020399	5
FBgn0038206	869
FBgn0259958	0
FBgn0259959	0
FBgn0259954	0
FBgn0259955	0
FBgn0259956	0
FBgn0259957	0
FBgn0259950	0
FBgn0259951	0
FBgn0259952	0
FBgn0259953	0
FBgn0034175	244
FBgn0035833	1371
FBgn0034177	258
FBgn0034176	1776
FBgn0031410	0
FBgn0031413	141
FBgn0034172	333
FBgn0083047	2
FBgn0031419	60
FBgn0035523	63
FBgn0010040	6
FBgn0035830	2652
FBgn0035525	0
FBgn0038902	7
FBgn0035524	1415
FBgn0036995	31
FBgn0052365	84
FBgn0019972	1202
FBgn0038903	171
FBgn0052360	0
FBgn0052361	0
FBgn0052362	0
FBgn0036819	100
FBgn0028945	0
FBgn0028944	0
FBgn0028947	0
FBgn0035526	1546
FBgn0036999	322
FBgn0028940	0
FBgn0028943	3
FBgn0028942	0
FBgn0038809	2389
FBgn0010830	592
FBgn0030352	666
FBgn0038450	0
FBgn0035528	2632
FBgn0038451	0
FBgn0030354	2310
FBgn0035009	0
FBgn0030357	15
FBgn0085217	0
FBgn0030356	0
FBgn0026634	975
FBgn0002865	0
FBgn0002862	0
FBgn0002863	31
FBgn0030358	0
FBgn0036812	170
FBgn0002868	835
FBgn0002869	0
FBgn0033783	1694
FBgn0033110	32
FBgn0085728	0
FBgn0085729	0
FBgn0085724	0
FBgn0085725	1507
FBgn0085727	0
FBgn0085721	0
FBgn0085722	0
FBgn0085723	0
FBgn0039827	5
FBgn0001089	41
FBgn0032301	0
FBgn0061198	733
FBgn0033993	87
FBgn0037152	0
FBgn0037153	60
FBgn0037150	1059
FBgn0037151	910
FBgn0037156	582
FBgn0033990	278
FBgn0061197	0
FBgn0061196	0
FBgn0037485	0
FBgn0037486	4
FBgn0037487	19
FBgn0037481	372
FBgn0037482	674
FBgn0001084	216
FBgn0000316	841
FBgn0033996	561
FBgn0037488	0
FBtr0086355	0
FBgn0036745	1090
FBgn0033788	0
FBgn0033994	335
FBgn0033819	0
FBgn0033818	0
FBgn0033817	0
FBgn0033816	723
FBgn0033815	6
FBgn0036211	1232
FBgn0033813	196
FBgn0033812	844
FBgn0033810	818
FBgn0039464	1589
FBgn0039465	677
FBgn0010768	347
FBgn0039467	110
FBgn0039461	346
FBgn0034289	0
FBgn0014143	0
FBgn0031671	0
FBgn0034286	0
FBgn0031673	569
FBgn0034284	0
FBgn0031675	85
FBgn0039469	0
FBgn0034281	16
FBgn0031676	384
FBgn0030108	3
FBgn0030109	2079
FBgn0038849	0
FBgn0014141	10036
FBgn0014009	5044
FBgn0037739	367
FBgn0041607	4781
FBgn0037737	547
FBgn0041605	65
FBgn0041604	210
FBgn0030104	0
FBgn0014002	8981
FBgn0014001	2081
FBgn0037731	6
FBgn0037341	320
FBgn0011013	654
FBgn0037340	395
FBgn0011016	3003
FBgn0034520	20
FBgn0050490	6
FBgn0022268	4942
FBgn0011281	0
FBgn0050438	57
FBgn0031414	7
FBgn0050432	0
FBgn0050430	0
FBgn0050431	4
FBgn0031417	5
FBgn0036289	158
FBgn0050125	0
FBgn0050126	0
FBgn0050127	0
FBgn0050120	99
FBgn0050121	0
FBgn0050122	5160
FBgn0027279	3499
FBgn0020556	0
FBgn0036282	6
FBgn0036285	0
FBgn0034528	575
FBgn0036287	8
FBgn0036286	1558
FBgn0034829	0
FBgn0034828	0
FBgn0034881	0
FBgn0034173	0
FBgn0034822	7
FBgn0034821	0
FBgn0034820	0
FBgn0034827	0
FBgn0034826	0
FBgn0034825	0
FBgn0034824	0
FBgn0038339	0
FBgn0038333	0
FBgn0038332	260
FBgn0038331	1167
FBgn0038330	369
FBgn0038337	3
FBgn0038334	0
FBgn0035411	1548
FBgn0002909	286
FBgn0035413	1
FBgn0035412	2
FBgn0035415	756
FBgn0035414	315
FBgn0035416	5218
FBgn0034179	2827
FBgn0031418	726
FBgn0250826	0
FBgn0036469	0
FBgn0036468	2
FBtr0086408	0
FBgn0036465	0
FBgn0033104	481
FBgn0036467	2
FBgn0036466	0
FBgn0036461	13
FBgn0033100	1011
FBgn0036463	1519
FBgn0036462	775
FBgn0069960	0
FBgn0040519	0
FBgn0069962	0
FBgn0069963	0
FBgn0069965	0
FBgn0022893	107614
FBgn0069967	0
FBgn0040510	0
FBgn0069969	0
FBgn0040512	3187
FBgn0040513	209
FBgn0040514	0
FBgn0045035	3362
FBgn0039886	118
FBgn0039887	0
FBgn0039882	310
FBgn0039883	16
FBgn0039881	29
FBgn0250746	3742
FBgn0250747	836
FBgn0039889	931
FBgn0005658	0
FBgn0013710	0
FBgn0013717	751
FBgn0013718	665
FBgn0026777	2245
FBgn0002609	156
FBgn0037915	283
FBgn0039641	191
FBgn0031360	1680
FBgn0053808	0
FBgn0002607	25048
FBgn0053806	0
FBgn0053807	0
FBgn0053804	0
FBgn0053803	0
FBgn0053800	5
FBgn0053801	3
FBgn0052364	422
FBgn0052173	0
FBgn0052174	215
FBgn0052177	904
FBgn0052176	250
FBgn0052179	124
FBgn0005654	0
FBgn0033981	0
FBgn0036997	14
FBgn0052732	417
FBgn0025387	3
FBgn0025381	2593
FBgn0025382	277
FBgn0025383	29
FBgn0028949	0
FBgn0058439	1258
FBgn0025388	164
FBgn0040295	3970
FBgn0036990	671
FBgn0032502	0
FBgn0032503	0
FBgn0039260	1561
FBgn0039261	1457
FBgn0039266	1104
FBgn0036993	22
FBgn0029719	7
FBgn0032505	0
FBgn0029717	0
FBgn0029716	2
FBgn0029715	947
FBgn0032509	2820
FBgn0029713	248
FBgn0029712	35
FBgn0029711	60
FBgn0029710	18
FBgn0030302	0
FBgn0086707	1683
FBgn0086706	3278
FBgn0086704	3
FBgn0086254	12081
FBgn0086708	2138
FBgn0086251	1145
FBgn0086250	6163
FBgn0086253	788
FBgn0028946	0
FBgn0085352	248
FBgn0052368	1027
FBgn0052369	2719
FBgn0003132	0
FBgn0008651	0
FBgn0003130	0
FBgn0003137	457
FBtr0085225	0
FBgn0031934	0
FBgn0003687	220
FBgn0003138	1276
FBgn0003683	4
FBgn0037908	0
FBtr0075835	0
FBgn0053770	0
FBgn0037900	366
FBgn0053772	0
FBgn0037902	724
FBgn0053774	565
FBgn0053775	0
FBgn0037906	0
FBgn0031935	15
FBgn0014851	0
FBgn0259749	2021
FBgn0085354	32
FBgn0000810	300
FBgn0259741	24
FBgn0259740	1408
FBgn0259743	249
FBgn0259742	217
FBgn0259745	1379
FBgn0259744	0
FBgn0039671	0
FBgn0039670	0
FBgn0039673	2
FBgn0003353	404
FBgn0039674	628
FBgn0039677	0
FBgn0039676	0
FBgn0039679	28
FBgn0039678	5
FBgn0022382	177
FBgn0003358	0
FBgn0031086	0
FBgn0010357	0
FBgn0031085	0
FBgn0031082	0
FBgn0031080	22
FBgn0031081	0
FBgn0024923	11870
FBgn0046114	1647
FBgn0024920	5568
FBgn0046113	0
FBgn0031088	0
FBgn0031089	14
FBgn0020238	23484
FBgn0020236	8020
FBgn0020235	18558
FBgn0016672	618
FBgn0030569	0
FBgn0027866	2755
FBgn0027865	761
FBgn0016675	7
FBgn0030894	1667
FBgn0027868	3099
FBgn0031888	1222
FBgn0031886	434
FBgn0031887	0
FBgn0031885	479
FBgn0031882	450
FBgn0031883	2881
FBgn0031880	23
FBgn0031881	311
FBgn0032321	566
FBgn0051354	140
FBgn0035902	75
FBgn0051820	0
FBtr0100604	0
FBgn0010358	0
FBgn0030892	824
FBgn0035901	405
FBgn0086038	0
FBgn0034611	1514
FBgn0040071	1224
FBgn0015270	690
FBgn0040077	513
FBgn0040076	0
FBgn0040075	2155
FBgn0053937	51
FBgn0034618	643
FBgn0015279	5515
FBgn0015278	1801
FBgn0037298	1702
FBgn0038100	1011
FBgn0038102	14
FBgn0038105	224
FBgn0038106	696
FBgn0038107	1701
FBgn0038108	2660
FBgn0038109	21
FBgn0030866	282
FBgn0037294	0
FBgn0026630	1080
FBgn0015014	882
FBgn0040212	879
FBgn0040211	12
FBgn0015010	0
FBgn0031893	1115
FBgn0015019	12603
FBgn0026402	557
FBgn0026403	14
FBgn0026400	667
FBgn0026401	5811
FBgn0023167	2346
FBgn0026404	173
FBgn0085358	0
FBgn0029942	1200
FBgn0023169	1840
FBgn0032240	921
FBgn0050193	1132
FBgn0004228	0
FBgn0031894	367
FBgn0050333	0
FBgn0085428	15
FBgn0046815	0
FBgn0031897	519
FBgn0050339	264
FBgn0050338	69
FBgn0085332	0
FBgn0029941	1706
FBgn0058155	0
FBgn0058153	0
FBgn0040877	0
FBgn0032666	65
FBgn0058159	0
FBgn0058158	0
FBgn0051423	0
FBgn0051427	0
FBgn0051424	0
FBgn0085422	0
FBgn0085353	0
FBgn0035904	1647
FBgn0030827	0
FBgn0030826	0
FBgn0000109	446
FBgn0030824	0
FBgn0030823	0
FBgn0030821	3074
FBgn0030820	6081
FBgn0085355	0
FBgn0000100	56579
FBgn0030829	0
FBgn0030828	0
FBgn0085283	2
FBgn0085282	0
FBgn0036618	2
FBgn0036619	2
FBgn0085287	0
FBgn0085286	0
FBgn0085285	14
FBgn0085284	177
FBgn0036612	11
FBgn0036613	538
FBgn0036610	0
FBgn0085288	0
FBgn0082831	1874
FBgn0036617	0
FBgn0036614	275
FBgn0036615	341
FBgn0032979	3212
FBgn0032978	12
FBgn0032973	6
FBgn0032972	15
FBgn0032971	0
FBgn0032754	0
FBgn0032753	0
FBgn0032976	1920
FBgn0032751	60
FBgn0032974	2159
FBgn0086068	4
FBgn0086069	3
FBgn0004956	0
FBgn0024364	856
FBgn0086062	4
FBgn0086063	3
FBgn0086060	0
FBgn0086061	2
FBgn0086066	1
FBgn0086067	4
FBgn0086064	0
FBgn0086065	3
FBgn0024361	12
FBgn0035656	0
FBgn0003900	0
FBgn0013949	32
FBgn0013948	5
FBgn0034967	22922
FBgn0015380	3
FBgn0024362	658
FBgn0032247	243
FBgn0039313	3
FBgn0032430	884
FBgn0001215	11619
FBgn0001216	8
FBgn0032431	4
FBgn0053160	0
FBgn0039316	0
FBgn0053169	239
FBgn0001219	139489
FBgn0033048	0
FBgn0011817	196
FBgn0029669	0
FBgn0033049	56
FBgn0032435	0
FBgn0005683	202
FBgn0016970	174
FBgn0058339	0
FBgn0058337	4
FBgn0058336	1
FBgn0053349	0
FBgn0053348	0
FBgn0032439	0
FBgn0042101	0
FBgn0033518	483
FBgn0042103	0
FBgn0042102	0
FBgn0053341	0
FBgn0053340	0
FBgn0053346	0
FBgn0035998	173
FBgn0035999	238
FBgn0024244	0
FBgn0024245	600
FBgn0085193	500
FBgn0035992	246
FBgn0035993	420
FBgn0035995	559
FBgn0035996	130
FBgn0035997	1224
FBgn0033515	0
FBgn0032069	0
FBgn0036565	869
FBgn0036566	1213
FBgn0036567	9
FBgn0029524	47
FBgn0029525	463
FBgn0029526	57
FBgn0029521	0
FBgn0029522	218
FBgn0029529	256
FBgn0038922	1756
FBgn0038923	298
FBgn0035192	0
FBgn0035193	2
FBgn0038926	53
FBgn0035195	2092
FBgn0035196	2
FBgn0035197	0
FBgn0035198	0
FBgn0035199	0
FBgn0038928	509
FBgn0038929	0
FBgn0052694	3
FBgn0052695	13
FBgn0052690	0
FBgn0052691	0
FBgn0052693	0
FBgn0038522	0
FBgn0052698	16
FBgn0052699	3404
FBgn0259977	69
FBgn0259974	0
FBgn0259975	0
FBgn0259972	0
FBgn0259973	0
FBgn0259970	0
FBgn0259971	0
FBgn0259978	3414
FBgn0259979	5236
FBgn0035153	2523
FBgn0013762	778
FBgn0034605	0
FBgn0038523	0
FBgn0000319	31402
FBgn0052438	2562
FBgn0034355	6
FBgn0040087	1557
FBgn0019952	1095
FBgn0052432	0
FBgn0019957	2379
FBgn0052436	1241
FBgn0052437	2
FBgn0028926	348
FBgn0028925	219
FBgn0028924	1
FBgn0028920	0
FBgn0034351	760
FBgn0034350	431
FBgn0010851	8820
FBgn0022710	15
FBgn0026879	1744
FBgn0026878	4
FBgn0026873	320
FBgn0026872	288
FBgn0026871	381
FBgn0026876	514
FBgn0026875	2044
FBgn0026874	12
FBgn0035627	473
FBgn0000489	44
FBgn0051202	9
FBgn0000487	1112
FBgn0000482	397
FBgn0085706	0
FBgn0085707	0
FBgn0085704	0
FBgn0085705	0
FBgn0085702	0
FBgn0085703	0
FBgn0085700	0
FBgn0085701	0
FBgn0085708	0
FBgn0085709	0
FBgn0039194	0
FBgn0039195	0
FBgn0039196	0
FBgn0040099	0
FBgn0039190	0
FBgn0031479	385
FBgn0034118	716
FBgn0034117	722
FBgn0031476	16
FBgn0031474	1666
FBgn0031473	5
FBgn0031472	0
FBgn0031471	16
FBgn0031470	834
FBgn0061173	0
FBgn0039929	1712
FBgn0033814	774
FBgn0037138	2834
FBgn0259233	30
FBgn0039928	1451
FBgn0037134	468
FBgn0037135	5891
FBgn0037137	3276
FBgn0037130	825
FBgn0037131	0
FBgn0037133	78
FBgn0000662	1461
FBgn0025837	0
FBgn0025835	0
FBgn0025832	809
FBgn0025833	0
FBgn0025830	482
FBgn0035262	5
FBgn0003009	0
FBgn0025838	5
FBgn0025839	853
FBgn0033831	0
FBgn0033830	8
FBgn0033832	0
FBgn0033835	0
FBgn0033834	0
FBgn0039448	0
FBgn0033836	110
FBgn0039033	0
FBgn0039444	0
FBgn0039443	0
FBgn0039440	0
FBgn0039441	0
FBgn0031693	88
FBgn0031692	0
FBgn0031690	0
FBgn0031697	5
FBgn0031696	527
FBgn0031695	13
FBgn0031694	23
FBgn0010704	2163
FBgn0046302	3
FBgn0046301	537
FBgn0031698	874
FBgn0032243	585
FBgn0065073	4
FBgn0030122	707
FBgn0014020	6827
FBgn0014023	1181
FBgn0032242	2940
FBgn0041625	0
FBgn0014024	1785
FBgn0041627	818
FBgn0014026	36648
FBgn0041629	1902
FBgn0014028	4297
FBgn0037551	1173
FBgn0032244	502
FBgn0010762	1416
FBgn0039927	44
FBgn0031670	2328
FBgn0039290	69
FBgn0034283	2
FBgn0034282	3136
FBgn0001341	572
FBgn0031677	85
FBgn0013678	0
FBgn0050458	0
FBgn0050459	6
FBgn0050108	345
FBgn0050109	233
FBgn0050106	0
FBgn0050456	0
FBgn0050457	0
FBgn0050103	0
FBgn0050452	0
FBgn0050101	0
FBgn0036263	784
FBgn0027291	1676
FBgn0033341	938
FBgn0033340	1135
FBgn0033347	45
FBgn0036266	165
FBgn0027296	286
FBgn0036264	2
FBgn0035109	77
FBgn0033349	1179
FBgn0033348	317
FBgn0040688	0
FBgn0040689	0
FBgn0038445	2
FBgn0034809	0
FBgn0034808	0
FBgn0034804	42
FBgn0034807	0
FBgn0040684	0
FBgn0040685	2
FBgn0034803	441
FBgn0040687	106
FBgn0030100	115
FBgn0038319	878
FBgn0038318	3535
FBgn0030101	121
FBgn0038315	0
FBgn0038316	371
FBgn0038311	88
FBgn0030102	0
FBgn0038313	394
FBgn0038312	491
FBgn0030103	0
FBgn0046793	0
FBgn0037733	23
FBgn0033167	0
FBgn0033166	946
FBgn0036405	562
FBgn0033696	35
FBgn0036403	4
FBgn0033162	2476
FBgn0033693	182
FBgn0033160	2572
FBgn0031812	341
FBgn0030107	0
FBgn0033699	26889
FBgn0033698	1280
FBgn0033169	710
FBgn0259949	0
FBgn0040532	10
FBgn0034800	55
FBgn0040531	0
FBgn0040536	2
FBgn0015737	1880
FBgn0040534	249
FBgn0021995	2763
FBgn0051852	1854
FBgn0051851	0
FBgn0035741	0
FBgn0051856	214
FBgn0051855	600
FBgn0003482	62
FBgn0023081	1635
FBgn0043885	0
FBgn0043884	4632
FBgn0004567	0
FBgn0019960	3025
FBgn0004569	115
FBgn0003480	179
FBgn0038446	307
FBgn0035398	31
FBgn0002531	0
FBgn0002533	0
FBgn0002534	0
FBgn0002535	5
FBtr0114269	0
FBgn0013770	30717
FBgn0013771	102
FBgn0013772	55
FBgn0013773	328
FBtr0114260	0
FBgn0040268	1869
FBtr0114264	0
FBgn0035743	0
FBgn0030973	2156
FBgn0033165	0
FBgn0025638	1541
FBgn0025639	816
FBgn0025634	252
FBgn0025635	222
FBgn0025637	3132
FBgn0025630	245
FBgn0025631	370
FBgn0025632	54
FBgn0025633	636
FBgn0045483	0
FBgn0045482	0
FBgn0045485	0
FBgn0045487	0
FBgn0045486	0
FBgn0026418	14458
FBgn0039204	644
FBgn0029730	0
FBgn0029733	0
FBgn0039207	798
FBgn0039200	0
FBgn0039201	226
FBgn0029737	673
FBgn0032563	0
FBgn0029738	962
FBgn0030975	3
FBgn0039208	711
FBgn0039209	1433
FBgn0026415	240
FBgn0029088	1225
FBgn0035699	0
FBgn0035697	0
FBgn0035696	0
FBgn0035695	0
FBgn0035694	0
FBgn0035693	15
FBgn0035692	1285
FBgn0035691	95
FBgn0035690	693
FBgn0023171	1010
FBgn0023170	17897
FBgn0003114	14
FBgn0003117	4039
FBgn0003116	275
FBgn0029082	0
FBgn0003118	8031
FBgn0053752	0
FBgn0087005	0
FBgn0046689	2
FBgn0046687	1233
FBgn0053758	2
FBgn0046685	691
FBgn0044823	209
FBgn0003002	0
FBgn0044826	2619
FBgn0016070	993
FBgn0003378	0
FBgn0016075	1259
FBgn0016076	419
FBgn0003371	2201
FBgn0003373	0
FBgn0003372	156
FBgn0003375	0
FBgn0003374	0
FBgn0003377	0
FBgn0022361	89
FBgn0053217	401
FBgn0035039	348
FBgn0038558	0
FBgn0024909	387
FBgn0085609	0
FBgn0035033	750
FBgn0035032	2573
FBgn0038551	1051
FBgn0038550	166
FBgn0035036	264
FBgn0035035	459
FBgn0038554	13
FBgn0053214	3697
FBgn0015838	2324
FBgn0037992	0
FBgn0039205	157
FBgn0027844	75
FBgn0027841	533
FBgn0027843	35
FBgn0027842	2667
FBgn0030716	14
FBgn0031860	0
FBgn0031861	0
FBgn0029997	505
FBgn0029996	3633
FBgn0031865	23
FBgn0031866	0
FBgn0029992	1320
FBgn0031868	1507
FBgn0031869	4
FBgn0051347	23
FBgn0029999	952
FBgn0039206	768
FBgn0034136	14
FBgn0020545	1616
FBgn0063923	22
FBgn0053218	10
FBgn0063924	1
FBgn0034638	3748
FBgn0034639	48
FBgn0034631	424
FBgn0034636	0
FBtr0089858	0
FBgn0034634	147
FBgn0034324	0
FBgn0034325	0
FBgn0038128	156
FBgn0040056	1229
FBgn0034321	20
FBgn0034322	4
FBgn0034323	0
FBgn0038122	0
FBgn0038123	0
FBgn0038120	0
FBgn0040059	4
FBgn0034329	0
FBgn0038124	0
FBgn0038125	0
FBgn0036288	356
FBgn0040239	747
FBgn0051040	704
FBgn0040949	0
FBgn0027620	2434
FBgn0015031	1887
FBgn0040230	632
FBgn0040233	0
FBgn0040940	0
FBgn0015035	0
FBgn0015034	10
FBgn0015037	3
FBgn0010516	3555
FBgn0051190	0
FBgn0051191	3
FBgn0051624	0
FBgn0039202	5
FBgn0051626	0
FBgn0051627	28
FBgn0051198	0
FBgn0032642	880
FBgn0000299	1824
FBgn0013279	549
FBgn0039203	0
FBgn0033337	240
FBgn0027598	3512
FBgn0027597	533
FBgn0027596	522
FBgn0027595	961
FBgn0027594	92
FBgn0027593	249
FBgn0027592	8199
FBgn0033168	0
FBgn0028526	0
FBgn0004834	1687
FBgn0083983	576
FBgn0083980	0
FBgn0051999	289
FBgn0083986	291
FBgn0083987	121
FBgn0083984	46
FBgn0083985	57
FBgn0051992	4101
FBgn0021856	833
FBgn0083989	0
FBgn0051997	0
FBgn0013278	4584
FBgn0030809	4359
FBgn0051445	0
FBgn0037679	124
FBgn0037678	9
FBgn0051441	211
FBgn0030801	244
FBgn0030800	720
FBgn0030803	633
FBgn0030802	1159
FBgn0030805	548
FBgn0030804	0
FBgn0030807	4
FBgn0030806	852
FBgn0000121	0
FBgn0000120	0
FBgn0082585	130
FBgn0026207	1362
FBgn0036678	0
FBgn0036679	0
FBgn0082582	2076
FBgn0036676	0
FBgn0036677	0
FBgn0036670	7
FBgn0036671	345
FBgn0036672	451
FBgn0036673	20
FBgn0032771	0
